iShares MSCI Emerging Markets ETF
Fund Holdings as of,"Dec 18, 2020"
Inception Date,"Apr 07, 2003"
Shares Outstanding,"546,300,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"BBCA","BANK CENTRAL ASIA","Financials","Equity","84,094,457.83","0.30","84,094,457.83","34,899,200.00","-","ID1000109507","B01C1P6","2.41","Indonesia","Indonesia Stock Exchange","USD","14,110.00","IDR","-"
"YUMC","YUM CHINA HOLDINGS INC","Consumer Discretionary","Equity","82,744,538.24","0.30","82,744,538.24","1,420,751.00","98850P109","US98850P1093","BYW4289","58.24","China","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BBDC4","BANCO BRADESCO PREF SA","Financials","Equity","81,228,830.50","0.29","81,228,830.50","15,198,326.00","-","BRBBDCACNPR8","B00FM53","5.34","Brazil","XBSP","USD","5.09","BRL","-"
"QNBK","QATAR NATIONAL BANK","Financials","Equity","78,023,098.86","0.28","78,023,098.86","15,826,301.00","S61481974","QA0006929895","6148197","4.93","Qatar","Qatar Exchange","USD","3.64","QAR","-"
"600519","KWEICHOW MOUTAI LTD A","Consumer Staples","Equity","77,584,289.08","0.28","77,584,289.08","274,087.00","-","CNE0000018R8","BP3R2F1","283.06","China","Shanghai Stock Exchange","USD","6.54","CNY","-"
"YNDX","YANDEX NV CLASS A","Communication","Equity","74,987,469.19","0.27","74,987,469.19","1,071,471.00","-","NL0009805522","BMSK1G8","69.99","Russian Federation","Standard-Classica-Forts","USD","73.44","RUB","-"
"2222","SAUDI ARABIAN OIL","Energy","Equity","72,238,690.30","0.26","72,238,690.30","7,699,372.00","-","SA14TG012N13","BJTM270","9.38","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR","-"
"PETR3","PETROBRAS","Energy","Equity","72,133,155.68","0.26","72,133,155.68","12,836,274.00","S26823658","BRPETRACNOR9","2682365","5.62","Brazil","XBSP","USD","5.09","BRL","-"
"GMKN","GMK NORILSKIY NIKEL","Materials","Equity","71,885,794.48","0.26","71,885,794.48","223,957.00","-","RU0007288411","B5B1TX2","320.98","Russian Federation","Standard-Classica-Forts","USD","73.44","RUB","Jan 01, 1970"
"BAJFINANCE","BAJAJ FINANCE LTD","Financials","Equity","69,570,371.48","0.25","69,570,371.48","974,366.00","-","INE296A01024","BD2N0P2","71.40","India","National Stock Exchange Of India","USD","73.56","INR","-"
"035720","KAKAO CORP","Communication","Equity","69,474,007.82","0.25","69,474,007.82","208,157.00","S61940375","KR7035720002","6194037","333.76","Korea (South)","Korea Exchange (Stock Market)","USD","1,099.60","KRW","-"
"AXISBANK","AXIS BANK LTD","Financials","Equity","67,440,802.68","0.24","67,440,802.68","8,139,784.00","-","INE238A01034","BPFJHC7","8.29","India","National Stock Exchange Of India","USD","73.56","INR","-"
"2303","UNITED MICRO ELECTRONICS CORP","Information Technology","Equity","67,076,051.91","0.24","67,076,051.91","41,149,000.00","S69166288","TW0002303005","6916628","1.63","Taiwan","Taiwan Stock Exchange","USD","28.13","TWD","-"
