iShares MSCI Emerging Markets ETF
Fund Holdings as of,"Dec 17, 2020"
Inception Date,"Apr 07, 2003"
Shares Outstanding,"546,300,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"055550","SHINHAN FINANCIAL GROUP LTD","Financials","Equity","46,130,083.23","0.17","46,130,083.23","1,516,882.00","S63975023","KR7055550008","6397502","30.41","Korea (South)","Korea Exchange (Stock Market)","USD","1,093.35","KRW","-"
"WEGE3","WEG SA","Industrials","Equity","45,342,590.15","0.16","45,342,590.15","3,027,906.00","S29454220","BRWEGEACNOR0","2945422","14.97","Brazil","XBSP","USD","5.06","BRL","-"
"291","CHINA RESOURCES BEER HOLDINGS LTD","Consumer Staples","Equity","44,723,639.74","0.16","44,723,639.74","5,198,000.00","S69724599","HK0291001490","6972459","8.60","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"1303","NAN YA PLASTICS CORP","Materials","Equity","44,359,568.89","0.16","44,359,568.89","18,185,160.00","S66215807","TW0001303006","6621580","2.44","Taiwan","Taiwan Stock Exchange","USD","28.12","TWD","-"
"1301","FORMOSA PLASTICS CORP","Materials","Equity","43,463,168.07","0.16","43,463,168.07","13,611,280.00","S63485445","TW0001301000","6348544","3.19","Taiwan","Taiwan Stock Exchange","USD","28.12","TWD","-"
"207940","SAMSUNG BIOLOGICS LTD","Health Care","Equity","43,374,158.32","0.16","43,374,158.32","58,984.00","-","KR7207940008","BYNJCV6","735.35","Korea (South)","Korea Exchange (Stock Market)","USD","1,093.35","KRW","-"
"TLKM","TELEKOMUNIKASI INDONESIA","Communication","Equity","42,341,913.65","0.15","42,341,913.65","168,709,800.00","-","ID1000129000","BD4T6W7","0.25","Indonesia","Indonesia Stock Exchange","USD","14,105.00","IDR","-"
"BGNE","BEIGENE ADR REPRESENTING LTD","Health Care","Equity","42,276,104.29","0.15","42,276,104.29","162,307.00","07725L102","US07725L1026","BYYWPW6","260.47","China","NASDAQ","USD","1.00","USD","-"
"LT","LARSEN AND TOUBRO LTD","Industrials","Equity","41,908,143.82","0.15","41,908,143.82","2,411,406.00","-","INE018A01030","B0166K8","17.38","India","National Stock Exchange Of India","USD","73.58","INR","-"
"CPALL.R","CP ALL NON-VOTING DR PCL","Consumer Staples","Equity","41,894,884.46","0.15","41,894,884.46","20,015,700.00","-","TH0737010R15","B08YDH1","2.09","Thailand","Stock Exchange Of Thailand","USD","29.86","THB","-"
"2891","CTBC FINANCIAL HOLDING LTD","Financials","Equity","41,851,851.30","0.15","41,851,851.30","60,825,772.00","S65276669","TW0002891009","6527666","0.69","Taiwan","Taiwan Stock Exchange","USD","28.12","TWD","-"
"3008","LARGAN PRECISION LTD","Information Technology","Equity","40,903,369.19","0.15","40,903,369.19","347,000.00","S64516685","TW0003008009","6451668","117.88","Taiwan","Taiwan Stock Exchange","USD","28.12","TWD","-"
"2886","MEGA FINANCIAL HOLDING LTD","Financials","Equity","40,263,251.10","0.14","40,263,251.10","38,383,162.00","S64440662","TW0002886009","6444066","1.05","Taiwan","Taiwan Stock Exchange","USD","28.12","TWD","-"
"IMP","IMPALA PLATINUM LTD","Materials","Equity","40,101,281.54","0.14","40,101,281.54","2,982,463.00","S37840113","ZAE000083648","B1FFT76","13.45","South Africa","Johannesburg Stock Exchange","USD","14.69","ZAR","-"
"BAP","CREDICORP LTD","Financials","Equity","40,101,534.41","0.14","40,101,534.41","248,107.00","G2519Y108","BMG2519Y1084","2232878","161.63","Peru","New York Stock Exchange Inc.","USD","1.00","USD","-"
"2601","CHINA PACIFIC INSURANCE (GROUP) LT","Financials","Equity","39,920,850.86","0.14","39,920,850.86","10,080,600.00","-","CNE1000009Q7","B2Q5H56","3.96","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
