iShares MSCI Emerging Markets ETF
Fund Holdings as of,"Dec 08, 2020"
Inception Date,"Apr 07, 2003"
Shares Outstanding,"540,450,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Maturity,Market Currency
"1109","CHINA RESOURCES LAND LTD","Real Estate","Equity","45,649,254.56","0.17","45,649,254.56","11,395,333.00","S61937660","KYG2108Y1052","6193766","4.01","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"GMEXICOB","GRUPO MEXICO B","Materials","Equity","45,387,476.33","0.17","45,387,476.33","11,443,888.00","S26436741","MXP370841019","2643674","3.97","Mexico","Bolsa Mexicana De Valores","USD","19.76","-","MXN"
"207940","SAMSUNG BIOLOGICS LTD","Health Care","Equity","44,996,086.24","0.16","44,996,086.24","58,984.00","-","KR7207940008","BYNJCV6","762.85","Korea (South)","Korea Exchange (Stock Market)","USD","1,085.40","-","KRW"
"241","ALIBABA HEALTH INFORMATION TECH LT","Health Care","Equity","44,796,986.18","0.16","44,796,986.18","14,528,000.00","-","BMG0171K1018","BRXVS60","3.08","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"WEGE3","WEG SA","Industrials","Equity","43,457,331.35","0.16","43,457,331.35","3,027,906.00","S29454220","BRWEGEACNOR0","2945422","14.35","Brazil","XBSP","USD","5.07","-","BRL"
"2331","LI NING LTD","Consumer Discretionary","Equity","43,382,782.11","0.16","43,382,782.11","7,703,500.00","-","KYG5496K1242","B01JCK9","5.63","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"1303","NAN YA PLASTICS CORP","Materials","Equity","43,288,797.45","0.16","43,288,797.45","18,185,160.00","S66215807","TW0001303006","6621580","2.38","Taiwan","Taiwan Stock Exchange","USD","28.23","-","TWD"
"1301","FORMOSA PLASTICS CORP","Materials","Equity","43,153,013.11","0.16","43,153,013.11","13,611,280.00","S63485445","TW0001301000","6348544","3.17","Taiwan","Taiwan Stock Exchange","USD","28.23","-","TWD"
"3008","LARGAN PRECISION LTD","Information Technology","Equity","42,284,094.93","0.15","42,284,094.93","347,000.00","S64516685","TW0003008009","6451668","121.86","Taiwan","Taiwan Stock Exchange","USD","28.23","-","TWD"
"291","CHINA RESOURCES BEER HOLDINGS LTD","Consumer Staples","Equity","42,081,873.83","0.15","42,081,873.83","5,198,000.00","S69724599","HK0291001490","6972459","8.10","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
