iShares MSCI Emerging Markets ETF
Fund Holdings as of,"Dec 10, 2020"
Inception Date,"Apr 07, 2003"
Shares Outstanding,"540,450,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"HINDUNILVR","HINDUSTAN UNILEVER LTD","Consumer Staples","Equity","94,716,318.23","0.34","94,716,318.23","2,968,234.00","S62616743","INE030A01027","6261674","31.91","India","National Stock Exchange Of India","USD","73.66","INR","-"
"PETR4","PETROLEO BRASILEIRO PREF SA","Energy","Equity","94,602,009.83","0.34","94,602,009.83","17,198,727.00","S26845321","BRPETRACNPR6","2684532","5.50","Brazil","XBSP","USD","5.06","BRL","-"
"TAL","TAL EDUCATION GROUP ADR REPTG","Consumer Discretionary","Equity","93,185,349.96","0.34","93,185,349.96","1,359,973.00","874080104","US8740801043","B4MGD82","68.52","China","New York Stock Exchange Inc.","USD","1.00","USD","-"
"EDU","NEW ORIENTAL EDUCATION & TECHNOLOG","Consumer Discretionary","Equity","88,550,699.16","0.32","88,550,699.16","545,028.00","647581107","US6475811070","B1CN1G6","162.47","China","New York Stock Exchange Inc.","USD","1.00","USD","-"
"3968","CHINA MERCHANTS BANK LTD H","Financials","Equity","85,957,305.11","0.31","85,957,305.11","13,894,967.00","-","CNE1000002M1","B1DYPZ5","6.19","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","HKD","-"
"1120","AL RAJHI BANK","Financials","Equity","85,933,032.90","0.31","85,933,032.90","4,379,549.00","-","SA0007879113","B12LZH9","19.62","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR","-"
"AMXL","AMERICA MOVIL L","Communication","Equity","84,372,922.94","0.31","84,372,922.94","119,271,000.00","S26674705","MXP001691213","2667470","0.71","Mexico","Bolsa Mexicana De Valores","USD","19.93","MXN","-"
"B3SA3","B3 BRASIL BOLSA BALCAO SA","Financials","Equity","84,366,934.02","0.31","84,366,934.02","7,330,401.00","-","BRB3SAACNOR6","BG36ZK1","11.51","Brazil","XBSP","USD","5.06","BRL","-"
"2010","SAUDI BASIC INDUSTRIES","Materials","Equity","83,763,857.37","0.31","83,763,857.37","3,239,157.00","-","SA0007879121","B1324D0","25.86","Saudi Arabia","Saudi Stock Exchange","USD","3.75","SAR","-"
"YUMC","YUM CHINA HOLDINGS INC","Consumer Discretionary","Equity","81,494,277.36","0.30","81,494,277.36","1,420,751.00","98850P109","US98850P1093","BYW4289","57.36","China","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BBCA","BANK CENTRAL ASIA","Financials","Equity","81,340,744.42","0.30","81,340,744.42","34,899,200.00","-","ID1000109507","B01C1P6","2.33","Indonesia","Indonesia Stock Exchange","USD","14,105.00","IDR","-"
"BBDC4","BANCO BRADESCO PREF SA","Financials","Equity","80,503,618.95","0.29","80,503,618.95","15,198,326.00","-","BRBBDCACNPR8","B00FM53","5.30","Brazil","XBSP","USD","5.06","BRL","-"
"QNBK","QATAR NATIONAL BANK","Financials","Equity","78,631,635.56","0.29","78,631,635.56","15,826,301.00","S61481974","QA0006929895","6148197","4.97","Qatar","Qatar Exchange","USD","3.64","QAR","-"
"600519","KWEICHOW MOUTAI LTD A","Consumer Staples","Equity","76,792,709.04","0.28","76,792,709.04","274,087.00","-","CNE0000018R8","BP3R2F1","280.18","China","Shanghai Stock Exchange","USD","6.55","CNY","-"
"YNDX","YANDEX NV CLASS A","Communication","Equity","75,339,885.19","0.27","75,339,885.19","1,071,471.00","-","NL0009805522","BMSK1G8","70.31","Russian Federation","Standard-Classica-Forts","USD","73.03","RUB","-"
"GMKN","GMK NORILSKIY NIKEL","Materials","Equity","73,756,571.78","0.27","73,756,571.78","223,957.00","-","RU0007288411","B5B1TX2","329.33","Russian Federation","Standard-Classica-Forts","USD","73.03","RUB","Jan 01, 1970"
