iShares MSCI Mexico ETF
Fund Holdings as of,"Dec 17, 2020"
Inception Date,"Mar 12, 1996"
Shares Outstanding,"29,000,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"HERDEZ*","GRUPO HERDEZ","Consumer Staples","Equity","5,272,142.26","0.41","5,272,142.26","2,655,144.00","S29629599","MX01HE010008","2962959","1.99","Mexico","Bolsa Mexicana De Valores","USD","19.84","MXN","-"
"AXTELCPO","AXTEL CPO","Communication","Equity","5,252,732.50","0.41","5,252,732.50","14,215,700.00","-","MX01AX040009","B0T0DH8","0.37","Mexico","Bolsa Mexicana De Valores","USD","19.84","MXN","-"
"ALPEKA","ALPEK SA DE CV","Materials","Equity","4,885,601.06","0.38","4,885,601.06","5,528,700.00","-","MX01AL0C0004","B85H8C9","0.88","Mexico","Bolsa Mexicana De Valores","USD","19.84","MXN","-"
"DANHOS13","FIBRA DANHOS REIT SA","Real Estate","Equity","4,748,628.61","0.37","4,748,628.61","3,892,600.00","-","MXCFDA020005","BFN0V08","1.22","Mexico","Bolsa Mexicana De Valores","USD","19.84","MXN","-"
"AGUA*","GRUPO ROTOPLAS","Industrials","Equity","4,739,224.33","0.37","4,739,224.33","3,747,085.00","-","MX01AG050009","BTF8HD3","1.26","Mexico","Bolsa Mexicana De Valores","USD","19.84","MXN","-"
"NMKA","CONTROLADORA NEMAK S.A.B. DE C.V.","Consumer Discretionary","Equity","3,587,996.28","0.28","3,587,996.28","27,063,451.00","-","MX01NM010000","BNC5F75","0.13","Mexico","Bolsa Mexicana De Valores","USD","19.84","MXN","-"
"NEMAKA","NEMAK","Consumer Discretionary","Equity","3,138,390.67","0.25","3,138,390.67","10,463,500.00","-","MX01NE000001","BYQ32R1","0.30","Mexico","Bolsa Mexicana De Valores","USD","19.84","MXN","-"
"MXN","MXN CASH","Cash and/or Derivatives","Cash","1,021,825.57","0.08","1,021,825.57","20,270,465.00","-","-","-","5.04","Mexico","-","USD","19.84","MXN","-"
"SALFT","CASH COLLATERAL MXN SALFT","Cash and/or Derivatives","Cash Collateral and Margins","171,392.56","0.01","171,392.56","3,400,000.00","-","-","-","5.04","Mexico","-","USD","19.84","MXN","Dec 22, 2017"
"MXN","MXN/USD","Cash and/or Derivatives","FX","2,794.45","0.00","2,794.45","19,760,321.00","-","-","-","1.00","United States","-","USD","19.83","USD","-"
"ISH1","MEXICAN BOLSA INDEX FUTURE MAR 21","Cash and/or Derivatives","Futures","0.00","0.00","1,909,184.63","85.00","-","-","-","2,246.10","-","Mercado Mexicano De Derivados","USD","19.84","MXN","-"
"USD","USD CASH","Cash and/or Derivatives","Cash","-9,794,549.14","-0.77","-9,794,549.14","-9,794,549.00","-","-","-","100.00","United States","-","USD","1.00","USD","-"
 
