iShares MSCI India ETF
Fund Holdings as of,"Dec 10, 2020"
Inception Date,"Feb 02, 2012"
Shares Outstanding,"98,550,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"SBILIFE","SBI LIFE INSURANCE COMPANY LTD","Financials","Equity","25,255,960.62","0.67","25,255,960.62","2,173,147.00","-","INE123W01016","BZ60N32","11.62","India","National Stock Exchange Of India","USD","73.66","INR","-"
"EICHERMOT","EICHER MOTORS LTD","Consumer Discretionary","Equity","25,114,737.86","0.66","25,114,737.86","742,150.00","-","INE066A01021","BMW4CV8","33.84","India","National Stock Exchange Of India","USD","73.66","INR","-"
"CIPLA","CIPLA LTD","Health Care","Equity","24,948,685.64","0.66","24,948,685.64","2,409,294.00","-","INE059A01026","B011108","10.36","India","National Stock Exchange Of India","USD","73.66","INR","-"
"NAUKRI","INFO EDGE INDIA LTD","Communication","Equity","23,907,607.04","0.63","23,907,607.04","383,565.00","-","INE663F01024","B1685L0","62.33","India","National Stock Exchange Of India","USD","73.66","INR","-"
"JSWSTEEL","JSW STEEL LTD","Materials","Equity","22,606,875.66","0.60","22,606,875.66","4,596,175.00","-","INE019A01038","BZBYJJ7","4.92","India","National Stock Exchange Of India","USD","73.66","INR","-"
"TATAMOTORS","TATA MOTORS LTD","Consumer Discretionary","Equity","22,254,014.49","0.59","22,254,014.49","9,229,746.00","-","INE155A01022","B611LV1","2.41","India","National Stock Exchange Of India","USD","73.66","INR","-"
"BANDHANBNK","BANDHAN BANK LTD","Financials","Equity","22,174,984.50","0.58","22,174,984.50","3,936,808.00","-","INE545U01014","BG1SV45","5.63","India","National Stock Exchange Of India","USD","73.66","INR","-"
"GODREJCP","GODREJ CONSUMER PRODUCTS LTD","Consumer Staples","Equity","21,976,728.62","0.58","21,976,728.62","2,221,918.00","-","INE102D01028","B1BDGY0","9.89","India","National Stock Exchange Of India","USD","73.66","INR","-"
"ICICIGI","ICICI LOMBARD GENERAL INSURANCE CO","Financials","Equity","21,867,958.44","0.58","21,867,958.44","1,111,065.00","-","INE765G01017","BYXH7P9","19.68","India","National Stock Exchange Of India","USD","73.66","INR","-"
"DABUR","DABUR INDIA LTD","Consumer Staples","Equity","20,116,307.43","0.53","20,116,307.43","2,880,525.00","S62973565","INE016A01026","6297356","6.98","India","National Stock Exchange Of India","USD","73.66","INR","-"
"GRASIM","GRASIM INDUSTRIES LTD","Materials","Equity","19,860,157.29","0.52","19,860,157.29","1,608,438.00","-","INE047A01021","BYQKH33","12.35","India","National Stock Exchange Of India","USD","73.66","INR","-"
"VEDL","VEDANTA LTD","Materials","Equity","19,753,227.12","0.52","19,753,227.12","10,097,141.00","S61360400","INE205A01025","6136040","1.96","India","National Stock Exchange Of India","USD","73.66","INR","-"
"AUROPHARMA","AUROBINDO PHARMA LTD","Health Care","Equity","19,425,356.81","0.51","19,425,356.81","1,591,599.00","S67026344","INE406A01037","6702634","12.20","India","National Stock Exchange Of India","USD","73.66","INR","-"
"BPCL","BHARAT PETROLEUM LTD","Energy","Equity","19,165,429.65","0.51","19,165,429.65","3,535,441.00","S60997236","INE029A01011","6099723","5.42","India","National Stock Exchange Of India","USD","73.66","INR","-"
"SHREECEM","SHREE CEMENT LTD","Materials","Equity","18,963,259.26","0.50","18,963,259.26","58,793.00","S61003570","INE070A01015","6100357","322.54","India","National Stock Exchange Of India","USD","73.66","INR","-"
"PIDILITIND","PIDILITE INDUSTRIES LTD","Materials","Equity","18,566,165.57","0.49","18,566,165.57","828,147.00","-","INE318A01026","B0JJV59","22.42","India","National Stock Exchange Of India","USD","73.66","INR","-"
"ADANIPORTS","ADANI PORTS AND SPECIAL ECONOMIC Z","Industrials","Equity","17,644,953.10","0.47","17,644,953.10","2,759,459.00","-","INE742F01042","B28XXH2","6.39","India","National Stock Exchange Of India","USD","73.66","INR","-"
"ONGC","OIL AND NATURAL GAS LTD","Energy","Equity","17,007,552.42","0.45","17,007,552.42","13,668,904.00","S61393625","INE213A01029","6139362","1.24","India","National Stock Exchange Of India","USD","73.66","INR","-"
"BAJAJ.AUTO","BAJAJ AUTO LTD","Consumer Discretionary","Equity","16,855,862.48","0.44","16,855,862.48","377,283.00","-","INE917I01010","B2QKXW0","44.68","India","National Stock Exchange Of India","USD","73.66","INR","-"
"UPL","UPL LTD","Materials","Equity","16,059,786.51","0.42","16,059,786.51","2,698,013.00","-","INE628A01036","B0L0W35","5.95","India","National Stock Exchange Of India","USD","73.66","INR","-"
"APOLLOHOSP","APOLLO HOSPITALS ENTERPRISE LTD","Health Care","Equity","15,973,116.35","0.42","15,973,116.35","491,657.00","S62735832","INE437A01024","6273583","32.49","India","National Stock Exchange Of India","USD","73.66","INR","-"
"LUPIN","LUPIN LTD","Health Care","Equity","15,760,139.35","0.42","15,760,139.35","1,230,911.00","S61437612","INE326A01037","6143761","12.80","India","National Stock Exchange Of India","USD","73.66","INR","-"
"MARICO","MARICO LTD","Consumer Staples","Equity","15,393,745.46","0.41","15,393,745.46","2,805,602.00","-","INE196A01026","B1S34K5","5.49","India","National Stock Exchange Of India","USD","73.66","INR","-"
"JUBLFOOD","JUBILANT FOODWORKS LTD","Consumer Discretionary","Equity","15,126,185.04","0.40","15,126,185.04","432,161.00","-","INE797F01012","B3PRM66","35.00","India","National Stock Exchange Of India","USD","73.66","INR","-"
"YESBANK","YES BANK LTD","Financials","Equity","15,020,168.83","0.40","15,020,168.83","54,101,069.00","-","INE528G01035","BL6CR27","0.28","India","National Stock Exchange Of India","USD","73.66","INR","-"
"SRTRANSFIN","SHRIRAM TRANSPORT FINANCE COMPANY","Financials","Equity","14,694,725.68","0.39","14,694,725.68","1,031,098.00","S68026087","INE721A01013","6802608","14.25","India","National Stock Exchange Of India","USD","73.66","INR","-"
"MOTHERSUMI","MOTHERSON SUMI SYSTEMS LTD","Consumer Discretionary","Equity","14,407,099.21","0.38","14,407,099.21","6,862,004.00","S67439901","INE775A01035","6743990","2.10","India","National Stock Exchange Of India","USD","73.66","INR","-"
"COLPAL","COLGATE PALMOLIVE INDIA LTD","Consumer Staples","Equity","14,302,204.61","0.38","14,302,204.61","664,511.00","S61396966","INE259A01022","6139696","21.52","India","National Stock Exchange Of India","USD","73.66","INR","-"
"PIIND","P.I. INDUSTRIES LTD","Materials","Equity","14,270,979.85","0.38","14,270,979.85","453,663.00","-","INE603J01030","B992PT3","31.46","India","National Stock Exchange Of India","USD","73.66","INR","-"
"PETRONET","PETRONET LNG LTD","Energy","Equity","14,100,022.74","0.37","14,100,022.74","4,074,500.00","-","INE347G01014","B00KT68","3.46","India","National Stock Exchange Of India","USD","73.66","INR","-"
"GAIL","GAIL INDIA LTD","Utilities","Equity","14,068,455.92","0.37","14,068,455.92","8,631,944.00","S61334058","INE129A01019","6133405","1.63","India","National Stock Exchange Of India","USD","73.66","INR","-"
"BIOCON","BIOCON LTD","Health Care","Equity","14,061,922.26","0.37","14,061,922.26","2,281,713.00","S67412510","INE376G01013","6741251","6.16","India","National Stock Exchange Of India","USD","73.66","INR","-"
"ZEEL","ZEE ENTERTAINMENT ENTERPRISES LTD","Communication","Equity","13,548,431.96","0.36","13,548,431.96","4,696,285.00","S61885356","INE256A01028","6188535","2.88","India","National Stock Exchange Of India","USD","73.66","INR","-"
