iShares MSCI Emerging Markets ETF
Fund Holdings as of,"Nov 17, 2020"
Inception Date,"Apr 07, 2003"
Shares Outstanding,"540,450,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,CUSIP,ISIN,SEDOL,Price,Location,Exchange,Currency,FX Rate,Maturity,Market Currency
"3968","CHINA MERCHANTS BANK LTD H","Financials","Equity","91,100,001.04","0.35","91,100,001.04","14,324,967.00","-","CNE1000002M1","B1DYPZ5","6.36","China","Hong Kong Exchanges And Clearing Ltd","USD","7.75","-","HKD"
"006400","SAMSUNG SDI LTD","Information Technology","Equity","90,619,559.03","0.34","90,619,559.03","203,210.00","S67716456","KR7006400006","6771645","445.94","Korea (South)","Korea Exchange (Stock Market)","USD","1,106.65","-","KRW"
"068270","CELLTRION INC","Health Care","Equity","90,145,628.70","0.34","90,145,628.70","348,810.00","-","KR7068270008","B0C5YV1","258.44","Korea (South)","Korea Exchange (Stock Market)","USD","1,106.65","-","KRW"
"005380","HYUNDAI MOTOR","Consumer Discretionary","Equity","90,102,211.63","0.34","90,102,211.63","546,365.00","S64510555","KR7005380001","6451055","164.91","Korea (South)","Korea Exchange (Stock Market)","USD","1,106.65","-","KRW"
"AMXL","AMERICA MOVIL L","Communication","Equity","89,739,580.20","0.34","89,739,580.20","123,595,600.00","S26674705","MXP001691213","2667470","0.73","Mexico","Bolsa Mexicana De Valores","USD","20.33","-","MXN"
"1120","AL RAJHI BANK","Financials","Equity","88,642,166.54","0.34","88,642,166.54","4,510,888.00","-","SA0007879113","B12LZH9","19.65","Saudi Arabia","Saudi Stock Exchange","USD","3.75","-","SAR"
"HINDUNILVR","HINDUSTAN UNILEVER LTD","Consumer Staples","Equity","88,442,277.52","0.34","88,442,277.52","3,024,059.00","S62616743","INE030A01027","6261674","29.25","India","National Stock Exchange Of India","USD","74.46","-","INR"
"2010","SAUDI BASIC INDUSTRIES","Materials","Equity","85,733,090.65","0.33","85,733,090.65","3,332,041.00","-","SA0007879121","B1324D0","25.73","Saudi Arabia","Saudi Stock Exchange","USD","3.75","-","SAR"
"BBCA","BANK CENTRAL ASIA","Financials","Equity","84,765,994.31","0.32","84,765,994.31","36,378,200.00","-","ID1000109507","B01C1P6","2.33","Indonesia","Indonesia Stock Exchange","USD","14,055.00","-","IDR"
"QNBK","QATAR NATIONAL BANK","Financials","Equity","84,638,168.04","0.32","84,638,168.04","16,612,807.00","S61481974","QA0006929895","6148197","5.09","Qatar","Qatar Exchange","USD","3.64","-","QAR"
